id,season,episode,scene,line_text,speaker,deleted
22003,4,14,1,"Uh, uh, hang that up right now. Ha-",Dwight,False
22014,4,14,3,Have you?,Pam,False
22015,4,14,3,Pam! You are not talking to Dwight right now. You are talking to Jim.,Dwight,False
22016,4,14,3,Dwight?,Pam,False
22017,4,14,3,"No! [waves arms] Pam, I'm over here!",Dwight,False
22079,4,14,17,Why do you hate her?,Michael,False
22080,4,14,17,Because she... stinks... with her... ways... and her... head.,Dwight,False
22083,4,14,17,"Yeah! It would! Just have a thought. Have an original thought. Although, I will agree that her head is weird. You know what we need to do?",Michael,False
22084,4,14,17,What?,Dwight,False
22310,4,14,41,Is that the police?,Pam,False
22311,4,14,41,Yes.,Dwight,False
22346,4,14,52,Hey. What are you doing?,Michael,False
22347,4,14,52,[Mose drops cage and runs] Mose!,Dwight,False
22352,4,14,52,Why did you do that?,Michael,False
22353,4,14,52,It was playful hazing.,Dwight,False
22354,4,14,52,"No. There is no such thing as playful hazing. Dwight, I want you to look at Holly right now. Everybody, I want you to look at Holly right now, and maybe if you look at her deeply enough, you will see what I see in her. And that is that we are all very lucky to have her here. Holly is the best thing that has happened to this company since World War II. Fifty years, she is the best. [to Dwight] Take care of that, all right?",Michael,False
22355,4,14,52,It's not rabid.,Dwight,False
22530,4,14,87,Pretend?  Or really make one?,Meredith,False
22531,4,14,87,Really make one.,Dwight,False
22552,4,14,92,"Okay, this is the second time in two days that the website isn't working.  Do you guys know anything about it?",Jim,False
22553,4,14,92,"The website is hiding, forming alliances with other sites, preparing an attack for which we will have no defense.",Dwight,False
22554,4,14,92,Do you honestly believe that?,Jim,False
22555,4,14,92,"Yes, I do.",Dwight,False
22574,4,14,95,"Okay, what's going on?",Jim,False
22575,4,14,96,Looks serious.,Dwight,False
22686,5,1,14,"Tomorrow I start a three-month design program at the Pratt Institute in New York. I will be a little fish in the big apple. [does hand gesture] What up, 212?",Pam,False
22687,5,1,15,Fax this for me.,Dwight,False
22806,5,1,47,Does anyone have any idea what the number one cause of death is in this country?,Michael,False
22807,5,1,47,Shotgun weddings.,Dwight,False
22912,5,1,72,"How much weight have you lost, Dwight?",Jim,False
22913,5,1,72,"I am hardly the problem, Jim.",Dwight,False
22928,5,1,74,Split the commission?,Phyllis,False
22929,5,1,74,[sighs] Sixty - forty.  Hm? [they shake hands]  I'll drive.,Dwight,False
22969,5,1,82,"Hey!  Why don't you just sit down, please?",Michael,False
22970,5,1,82,"Eh, I've been sitting all day.",Dwight,False
23151,5,1,111,"[as Dwight tries to take paper out from under him] Hey, can you not?",Jim,False
23152,5,1,111,"Can you not?  No sitting devices, Michael's rules.",Dwight,False
23174,5,1,116,You mean breastfeed?,Jan,False
23175,5,1,116,"Yeah. [Jan starts to get up] Easy there, old girl. [tries to help her]",Dwight,False
23266,5,2,6,"Dwight, you've really never stolen any company time?",Jim,False
23267,5,2,6,Never!,Dwight,False
23358,5,2,15,[Dwight walks back to his desk] 19 minutes and 48 seconds.  What were we doing for 19 minutes and 48 seconds?,Jim,False
23359,5,2,15,None of your business.,Dwight,False
23497,5,3,5,Aaaaaaaa!  It's coming!  Here we go! [drops the watermelon onto the floor] Oh! God! Wow! What was on that?,Michael,False
23498,5,3,5,Butter. Newborns are slippery.,Dwight,False
23605,5,3,20,"OK, what else?",Michael,False
23606,5,3,21,"Twelve hundred dollars is what I spent on my whole bomb shelter.  For that kind of money, this stroller should be indestructible. [straps the watermelon into the stroller on the elevator]",Dwight,False
23686,5,3,36,"You know what, where is the stroller that I came in with?",Jan,False
23687,5,3,36,Oh.  I took the liberty of putting it in your trunk.,Dwight,False
23800,5,4,9,[sigh] What are you making?,Phyllis,False
23801,5,4,9,A knife.,Dwight,False
23802,5,4,9,You're making a knife with a knife?,Phyllis,False
23803,5,4,9,You got a better way?,Dwight,False
23804,5,4,9,You want to talk about it?,Phyllis,False
23805,5,4,9,About what?,Dwight,False
23822,5,4,12,What don't you get?,Phyllis,False
23823,5,4,12,Why is she marrying Andy?,Dwight,False
23873,5,4,20,Where are we going?,Phyllis,False
23874,5,4,20,"I know she loves me, Phyllis. I am sure of it. She practically told me so.",Dwight,False
23956,5,4,35,Why couldn't have you just said it? Why did you actually do it?,Phyllis,False
23957,5,4,35,"Listen, she ignored my ultimatum. Now what?",Dwight,False
24120,5,5,13,"Come on, you think you can get into Cornell?",Andy,False
24121,5,5,13,"Well if somebody who barely out-sells Phyllis, can get in, I should be fine.",Dwight,False
24253,5,5,31,"Yeah. Big one. So, should I not let you in now, or do you want to do the interview, and then I won't let you in?",Andy,False
24254,5,5,31,[thinks] Interview.,Dwight,False
24291,5,5,36,Who was Cornell's eighth president?,Andy,False
24292,5,5,36,Dale Raymond Corson!,Dwight,False
24295,5,5,36,What are you writing? Can't even give Cornell your full attention?,Andy,False
24296,5,5,36,"On the contrary, I'm helping Cornell. By evaluating their interviewers.",Dwight,False
24359,5,5,42,"[Whistling, enters office in farmer overalls]  I thought I'd come in casual today. Man, I'm hungry. Anyone else feel like a beet?",Andy,False
24360,5,5,42,Where did you get those?,Dwight,False
24363,5,5,42,"Well you will. Soon as you visit, my new beet farm. [attempts to bite into a raw beet, beet is too hard] You're supposed to cook these, aren't you?",Andy,False
24364,5,5,42,[scoffs] Cornell. [easily bites into a beet],Dwight,False
24500,5,5,54,Why are you doing this to Andy?,Angela,False
24501,5,5,54,"You once told me that Andy and I had different strengths. Well, he can't do what I can do. I can get into Cornell, but he doesn't know how to make food and shelter from a golden retriever.",Dwight,False
24561,5,6,8,Do I look like I am joking?,Michael,False
24562,5,6,8,"No, but that's sometimes part of it.",Dwight,False
24563,5,6,8,"If I were joking, you would be laughing. Do you look like you are laughing?",Michael,False
24564,5,6,8,Impossible to say. I can't see myself.,Dwight,False
24586,5,6,10,How was your meeting with Michael?,Jim,False
24587,5,6,10,None of your business.,Dwight,False
24588,5,6,10,Was it your scores?,Jim,False
24589,5,6,10,"Those can't be my scores, Jim. For your information --",Dwight,False
24634,5,6,19,[picks up phone] Hello?,Jim,False
24635,5,6,19,"Hello, this is Dwight Schrute from the Dunder Mifflin Paper Company.",Dwight,False
24683,5,6,19,"[covers phone, whispers to Dwight] See how it's done? [into phone] Thank you very much, sir. I don't think you'll regret it. [to Dwight] See what I did?",Michael,False
24684,5,6,19,You are the master.,Dwight,False
24703,5,6,21,Are you serious?,Jim,False
24704,5,6,21,Get in! [he peels off into parking space],Dwight,False
24707,5,6,21,What's that?,Jim,False
24708,5,6,21,They might be listening to us,Dwight,False
24711,5,6,21,In this car?,Jim,False
24712,5,6,21,You never know. Better safe than sorry.,Dwight,False
24713,5,6,21,[turns radio down] What are you thinking?,Jim,False
24714,5,6,21,Who stands to benefit from our downfall?,Dwight,False
24719,5,6,21,How many shoes do you need?,Jim,False
24720,5,6,21,"I don't know. Two, maybe three if one wears out. How many shoes do you need?",Dwight,False
24731,5,6,26,I'm sorry?,Customer,False
24732,5,6,26,Shh. Do you hear that?,Dwight,False
24733,5,6,26,Hear what?,Customer,False
24734,5,6,26,Breathing. Is that you?,Dwight,False
24741,5,6,27,What are you talking about?,Kelly,False
24742,5,6,27,[laughs] I think you know.,Dwight,False
24745,5,6,27,Are you accusing me of something?,Kelly,False
24746,5,6,27,"Of course I am. I know you're the mastermind, but you're too stupid to do it by yourself.",Dwight,False
24789,5,6,31,Is that it?,Jim,False
24790,5,6,31,No. Why? No. [puts it in desk drawer and slams it shut],Dwight,False
24868,5,6,37,"Um, what are we talking price wise?",Andy,False
24869,5,6,37,You already said deal.,Dwight,False
24906,5,6,47,"Perfect, isn't it?",Stanley,False
24907,5,6,47,[looks at cartoon] How is that funny? What are you really laughing at? Huh?,Dwight,False
24976,5,7,10,"Dwight, can you get those please?",Michael,False
24977,5,7,10,[sighs and picks up Michael's empty suitcases],Dwight,False
25132,5,7,24,What?,Angela,False
25133,5,7,24,[over phone] Who is that monkey?,Dwight,False
25144,5,7,26,[noticing that everyone is giving him a sympathetic look] How does everyone know already?,Jim,False
25145,5,7,26,Know what?,Dwight,False
25148,5,7,26,Excuse me?,Jim,False
25149,5,7,26,"Have you seen her painting, Jim? The building? There are shadows coming from two different directions.",Dwight,False
25250,5,8,1,So why did you come in here?,Jim,False
25251,5,8,1,To socialize.  And inform.,Dwight,False
25352,5,8,13,What are you doing?,Michael,False
25353,5,8,13,[removes glasses] I am the bait.,Dwight,False
25354,5,8,13,For what?,Michael,False
25355,5,8,13,Men find me desirable.,Dwight,False
25358,5,8,13,You're the bait for Toby?,Michael,False
25359,5,8,13,Mmhmm.,Dwight,False
25386,5,8,15,Toby can I see those? Ooh. [takes photos and throws them on the floor] What's the matter?  What's the matter? You scared?,Michael,False
25387,5,8,15,Those are fighting words.,Dwight,False
25388,5,8,15,You mad? You mad at me?,Michael,False
25389,5,8,15,I hope he doesn't haul off and just hit you.,Dwight,False
25390,5,8,15,"Do you want to do that?  You want to hit me, you want to punch me?",Michael,False
25391,5,8,15,Hmmm?,Dwight,False
25399,5,8,15,"Hey hey! Come on, Ryan, who's side are you on?",Michael,False
25400,5,8,15,"Ryan.  Come on, man?",Dwight,False
25412,5,8,16,What's that?,Michael,False
25413,5,8,16,"[goes over and closes office door] Frame him, for using drugs.",Dwight,False
25414,5,8,16,Frame him?,Michael,False
25415,5,8,16,"Yeah, it's illegal, but... everything they do on The Shield is illegal.",Dwight,False
25416,5,8,16,"I've never framed a man before, have you?",Michael,False
25417,5,8,16,Oh I've framed animals before.  I framed a raccoon for opening a Christmas present.  And I framed a bear for eating out of the garbage.,Dwight,False
25451,5,8,21,Here?,Pam,False
25452,5,8,21,"Hey, Pam. Hey I got this, okay?  Hello, officers, Dwight Schrute, former volunteer Sheriff's Deputy.  Listen, I may have inside information that someone is hiding drugs in this very office.  [leads them back towards the annex as Creed stands up and starts to put him hands up and then relaxes them behind his ears]",Dwight,False
25456,5,8,23,"Hey, what is this?",Toby,False
25457,5,8,23,Search his things.,Dwight,False
25626,5,9,9,"Hmm... mm, what's that smell?",Andy,False
25627,5,9,9,You're gonna need to be more specific.,Dwight,False
25630,5,9,9,Do you have to slaughter on our wedding day?,Angela,False
25631,5,9,9,"You wanna eat, don't you?",Dwight,False
25633,5,9,9,"Uh, Dwight, if we pay extra, could you slaughter the entrees the day before?",Andy,False
25634,5,9,9,...I'll consider it.,Dwight,False
25754,5,9,18,What?,Andy,False
25755,5,9,18,"Although born just minutes from here, he speaks only German. Closed society. So, now, after the readings by all of your sisters, we will arrive at the vows. So, Konrad... [speaks German to minister; minister begins speaking in German] And away we go. This is a little taste of the ceremony, if you will. He's explaining why we're here, what we're doing here, making introductions, blah blah blah... Then he's gonna have Andy repeat a bunch of stuff. He's gonna ask Andy to produce a ring. I have uh, now just uh... just some twine for our purposes, and you will put the ring on her finger. Yadda yadda, then he's going to ask Andy, uh, if he would like to marry Angela. And you will reply, 'I do.' [Andy mouths, 'I do' silently] And then he's going to ask Angela if she would like to marry Andy, to which you will reply...",Dwight,False
25789,5,9,20,What do you mean?,Angela,False
25790,5,9,20,"Well Monkey, he's a real minister. And you said, 'I do.' And I said, 'I do.' And Andy wasn't signing a receipt; he was signing our marriage certificate as a witness.",Dwight,False
25977,5,10,28,"Okay, no, that's not what we're going for.  Who has a problem with Meredith's drinking?  It has to bother you.  It bothers me. Right? How does it bother you?  Dwight, don't you have anything?",Michael,False
25978,5,10,28,"No, I like Meredith.",Dwight,False
25995,5,10,33,"[amid groans from the rest of the office] Alright, no, no, no.  No. That is the image, I think we can all agree is very disgusting.  But you know what, Meredith, you lit your hair on fire today.  What about tomorrow.?  What is going to happen when you come into work and you're dead?",Michael,False
25996,5,10,33,I stab her in the brain with a wooden stick.,Dwight,False
26161,5,11,7,"Are you serious? Ugh. Where? [Dwight stares at Oscar; more forcefully] Where? [Dwight's expression implies 'at your desk'; Oscar's voice breaks] Where, Dwight?",Oscar,False
26162,5,11,7,[coolly] Seems like you already know where.,Dwight,False
26178,5,11,12,What is it?,Angela,False
26179,5,11,12,You've got to tell Andy about us.,Dwight,False
26184,5,11,12,I've already admitted that I do. Why do you keep making me repeat it?,Angela,False
26185,5,11,12,Because you're engaged to Andy.,Dwight,False
26187,5,11,13,Well?,Michael,False
26188,5,11,13,Not yet.,Dwight,False
26199,5,11,14,When will she be ready?,Michael,False
26200,5,11,14,I don't know.,Dwight,False
26201,5,11,14,Is she crazy in bed?,Michael,False
26202,5,11,14,[boastfully] Yes.,Dwight,False
26216,5,11,14,"Okay, what does that mean?",Michael,False
26217,5,11,14,Might get ugly.,Dwight,False
26243,5,11,16,[to Dwight] What are you standing for?,Jim,False
26244,5,11,16,"If I'm sitting, I can't disable his neck or his groin.",Dwight,False
